P37.8,P56,P58,P60,P61,P1,P2,F.EXPANSIÓN,P59.1,P59.2,P59.3,P59.4,P59.5,P59.6,P59.7,P59.8,P59.9
1,1,2,0,0,1,42,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,26,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,21,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,1,0,0,2,34,212.26854219948848,1,0,0,0,1,0,0,1,0
1,2,2,0,0,2,39,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,47,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,28,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,21,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,27,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,41,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,41,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,62,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,32,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,20,212.26854219948848,1,1,1,0,1,0,0,0,0
0,3,2,0,0,1,62,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,45,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,33,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,44,212.26854219948848,1,0,0,0,1,0,0,0,0
0,3,2,0,0,2,37,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,29,212.26854219948848,1,0,0,0,0,0,0,0,0
1,2,2,0,0,2,55,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,1,1,4,2,43,441.3291536050157,1,0,0,0,0,0,0,0,0
0,1,2,0,0,1,40,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,46,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,39,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,66,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,41,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,45,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,60,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,47,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,50,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,1,3,1,64,441.3291536050157,1,0,0,0,0,0,0,0,0
1,2,2,0,0,1,34,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,52,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,55,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,30,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,19,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,19,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,1,3,1,38,212.26854219948848,1,0,0,0,0,0,0,0,0
1,2,2,0,0,1,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,49,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,1,4,2,44,441.3291536050157,1,0,0,0,1,0,0,0,0
0,3,2,0,0,2,39,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,51,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,34,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,58,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,26,441.3291536050157,0,0,0,0,0,0,0,0,0
1,1,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,22,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,1,2,0,0,2,30,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,40,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,50,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,31,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,24,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,28,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,33,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,26,441.3291536050157,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,26,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,32,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,31,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,29,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,52,441.3291536050157,1,0,0,0,0,0,0,0,0
1,3,2,0,0,1,53,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,34,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,25,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,39,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,41,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,25,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,34,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,27,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,33,441.3291536050157,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,42,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,44,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,50,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,33,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,33,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,34,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,1,4,1,20,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,1,62,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,25,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,20,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,62,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,1,4,1,30,441.3291536050157,0,0,0,0,0,1,0,0,0
0,2,2,0,0,2,24,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,36,212.26854219948848,1,0,0,0,0,0,0,0,0
0,3,2,0,0,1,25,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,37,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,39,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,44,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,46,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,31,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,42,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,32,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,2,51,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,62,212.26854219948848,0,0,0,0,0,0,0,0,0
