P37_8,P56,P60,P1,P2,PONDERA,P59_1,P59_2,P59_3,P59_4,P59_5,P59_6,P59_7,P59_8,P59_9,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8
0,1,0,1,30,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,1.0,5.0,,,,,,
0,2,0,1,45,323.675,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,1.0,2.0,,,,,,
0,3,0,1,50,323.675,1,1,0,0,0,1,0,0,0,7.0,,,,,,,,4.0,,,,,,,
0,2,0,2,37,323.675,0,0,0,0,0,0,0,0,0,5.0,6.0,,,,,,,4.0,7.0,3.0,6.0,5.0,,,
0,2,0,2,28,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,7.0,,,,,,3.0,4.0,,,,,,
0,2,0,1,70,323.675,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,1.0,5.0,3.0,,,,,
0,2,0,1,47,323.675,0,0,0,0,0,0,0,0,0,2.0,7.0,,,,,,,1.0,,,,,,,
0,2,0,2,62,323.675,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,4.0,,,,,,,
0,2,0,1,60,323.675,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,4.0,,,,,,,
0,2,0,2,40,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,4.0,,,,,,3.0,4.0,2.0,,,,,
0,2,0,2,30,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,4.0,2.0,3.0,,,,,
0,2,1,2,35,184.06779661017,1,0,0,0,0,0,1,1,0,2.0,1.0,,,,,,,2.0,1.0,,,,,,
0,3,0,1,38,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,4.0,2.0,7.0,,,,,2.0,,,,,,,
0,2,0,1,22,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,4.0,,,,,,
0,2,0,1,34,184.06779661017,0,0,0,0,0,0,0,0,0,3.0,1.0,5.0,2.0,4.0,6.0,7.0,,3.0,7.0,,,,,,
0,3,1,1,37,184.06779661017,1,0,0,0,0,1,1,1,0,2.0,1.0,5.0,,,,,,7.0,1.0,,,,,,
0,2,0,1,41,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,2.0,6.0,1.0,3.0,5.0,4.0,7.0,
0,2,0,2,37,184.06779661017,0,0,0,0,0,0,0,0,0,3.0,,,,,,,,4.0,,,,,,,
0,2,0,1,43,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,,,,
0,2,0,2,45,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,7.0,5.0,,,,,,1.0,2.0,3.0,5.0,,,,
0,2,0,2,65,323.675,0,0,0,0,0,0,0,0,0,4.0,2.0,,,,,,,5.0,8.0,3.0,1.0,,,,
0,2,0,1,32,90.4739583333333,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,8.0,,,,,,,
0,2,0,2,53,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,4.0,1.0,,,,,,
0,2,0,1,38,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,2.0,,4.0,5.0,6.0,,
0,2,0,1,43,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,2.0,,,,,,
0,2,0,1,40,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,,,5.0,,,
0,2,0,1,40,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,2.0,3.0,,,,,
0,3,0,2,41,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,,,,8.0
0,2,0,2,30,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,7.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
0,2,0,1,41,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,5.0,,,
0,3,0,1,49,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,5.0,,,
0,3,0,1,43,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,7.0,,1.0,2.0,,4.0,,,,
1,2,0,1,61,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,5.0,,,
0,2,0,2,27,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,,2.0,3.0,4.0,5.0,6.0,,8.0
0,3,0,1,43,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,,,3.0,,5.0,,,
0,3,0,2,33,90.4739583333333,0,0,0,0,0,0,0,0,0,,,3.0,,,,,,,,,,5.0,,,
1,2,0,1,42,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,5.0,6.0,,,1.0,2.0,3.0,4.0,5.0,,,
1,2,0,2,49,192.265465869145,1,0,0,0,0,0,1,1,0,,2.0,,,5.0,,7.0,,1.0,,3.0,,5.0,,,
0,2,0,2,37,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,,2.0,3.0,4.0,,,,
1,2,1,1,55,323.675,1,1,1,0,0,1,0,1,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,3.0,4.0,5.0,,7.0,
1,2,0,2,52,323.675,0,0,0,0,0,0,0,0,0,,2.0,,4.0,5.0,,,,1.0,,,,5.0,6.0,,
0,2,0,1,50,67.5442185508479,0,1,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,2.0,,,5.0,6.0,,
1,2,0,2,48,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,2.0,,,5.0,,,
0,2,0,2,26,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,,,,4.0,,,,
0,3,0,1,45,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,1.0,,,,,,,
1,3,0,3,52,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,5.0,,,
0,3,0,2,36,67.5442185508479,1,0,1,1,0,0,0,0,0,,2.0,,,,,7.0,,,2.0,,4.0,,,,
0,2,0,2,32,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,4.0,,,,,1.0,,3.0,,5.0,,7.0,
0,2,0,2,39,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,4.0,,,,,1.0,,,4.0,,6.0,,
0,2,0,1,29,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,,,,,1.0,,3.0,,5.0,,,
1,2,1,1,52,67.5442185508479,1,0,1,1,0,0,0,1,1,,2.0,,4.0,,,7.0,,,2.0,,4.0,,,,
1,2,1,1,50,67.5442185508479,1,1,1,1,0,0,0,0,0,,,,,,,7.0,,1.0,,3.0,,5.0,,,
1,3,0,2,48,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,,,,5.0,,,,,,3.0,4.0,,,,
1,2,0,2,50,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,,6.0,,
0,3,0,2,33,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,3.0,,,,,,1.0,2.0,,,,,,
0,2,0,1,40,323.675,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,1.0,,,,,,,
1,2,0,1,45,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,3.0,,,,,
0,3,0,1,66,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,,,
1,2,0,1,45,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,2.0,,4.0,5.0,,,
1,3,0,1,59,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,,,,
0,2,0,2,42,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,5.0,,,
0,2,0,2,23,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,,,
0,2,1,1,26,90.4739583333333,1,0,1,0,1,1,0,0,0,,2.0,,,5.0,,7.0,,,,3.0,,5.0,,7.0,
1,2,1,1,69,67.5442185508479,1,0,0,0,0,1,0,0,0,1.0,2.0,3.0,,5.0,6.0,,,,2.0,,,,,,
0,3,0,2,35,323.675,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,,,3.0,4.0,,,,
1,3,0,2,49,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,5.0,,,,,,3.0,,,,7.0,
1,2,0,2,41,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,3.0,,,,,,1.0,,3.0,,,,,
1,2,0,2,37,353.395446217027,1,0,0,0,0,1,0,0,0,1.0,,,,5.0,,,,1.0,,,,,6.0,,
1,3,0,1,46,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,5.0,,,
1,2,0,1,61,323.675,0,0,0,0,1,0,0,0,0,,,,,,,7.0,,1.0,,,,,6.0,,
0,2,0,2,21,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,3.0,,,,,,1.0,2.0,,4.0,,,,
1,3,0,2,38,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,,,8.0,,,3.0,,,6.0,7.0,
0,1,0,1,24,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,,,7.0,,,2.0,,,,,,
1,3,0,1,48,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,6.0,,,1.0,,,,,,,
0,2,0,1,26,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,2.0,,,5.0,,7.0,
1,3,0,1,57,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,3.0,,5.0,,,,,,,4.0,,,,
1,2,0,1,37,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,5.0,,7.0,,,2.0,3.0,,,6.0,7.0,
0,2,0,2,47,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,1.0,,3.0,,,,,8.0
1,2,0,2,50,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,7.0,,,,3.0,,,,,
0,1,0,2,55,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,,,,,,7.0,
0,2,0,1,70,323.675,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,,3.0,,,,,
0,3,0,1,49,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,1.0,2.0,,,,,,
0,1,0,2,22,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,1.0,2.0,,,,6.0,,
0,3,0,1,43,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,,,1.0,,,4.0,5.0,,,
0,2,1,1,55,90.4739583333333,1,0,1,0,0,1,0,1,0,,2.0,,,,,7.0,,,,,,,6.0,,
1,2,0,1,63,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,,,,6.0,,
1,2,0,1,62,323.675,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,,2.0,,,,,,
0,1,0,2,44,67.5442185508479,1,1,0,0,0,0,0,1,0,1.0,2.0,,,,,,,,2.0,,4.0,5.0,,,
1,3,0,1,56,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,5.0,,7.0,,1.0,,,,5.0,,,
0,1,0,2,35,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,7.0,,,,3.0,,5.0,,7.0,
0,2,0,1,58,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,,3.0,,,,,,,,,4.0,,,,
0,2,0,2,42,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,6.0,,,,2.0,3.0,,,,,
0,3,0,1,57,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,,,
1,2,0,2,43,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,1.0,,3.0,,5.0,,,
1,2,0,2,48,67.5442185508479,1,0,1,0,1,0,0,1,0,1.0,2.0,3.0,,,,7.0,,,2.0,,,,,,
0,2,0,1,29,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,,4.0,,,,
0,2,0,1,34,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,,6.0,,,1.0,,3.0,,,,,8.0
0,2,0,1,46,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,4.0,5.0,,,
0,2,0,1,57,323.675,1,0,0,0,0,0,1,0,0,1.0,,3.0,4.0,,,,,1.0,,3.0,4.0,,,,
0,2,0,1,72,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,6.0,,
1,2,1,1,37,184.06779661017,1,1,1,0,1,1,0,1,0,1.0,2.0,3.0,,,,7.0,,,2.0,3.0,,5.0,,,
0,3,0,2,43,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,2.0,,,,,,
0,3,0,1,65,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,,,,,,
1,2,0,1,58,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,1.0,2.0,,,,,,
0,2,0,2,42,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,2.0,3.0,,5.0,,,
0,2,0,1,51,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,1.0,2.0,,4.0,,,7.0,
0,1,0,1,64,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,,,5.0,,,
0,2,0,1,48,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,3.0,4.0,5.0,,,
1,3,0,1,61,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,2.0,,,5.0,,,
0,2,0,1,41,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,1.0,,,,5.0,,,
1,2,1,1,39,323.675,1,0,0,0,0,1,1,1,0,1.0,2.0,,,5.0,,7.0,,,2.0,,,5.0,6.0,7.0,
1,2,0,1,40,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,3.0,4.0,5.0,6.0,,
0,3,0,2,24,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,6.0,7.0,
1,2,0,2,50,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,,,,,,
1,2,0,1,65,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,,,
1,1,0,2,46,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,1.0,,3.0,,,,,
1,2,0,1,27,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,2.0,3.0,4.0,5.0,,7.0,
0,2,0,2,35,67.5442185508479,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,2.0,,,5.0,,,
0,3,0,1,44,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,1.0,2.0,,,,6.0,,
0,1,0,1,33,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,1.0,,3.0,,,6.0,,
0,3,0,1,31,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,7.0,,,,,,,,7.0,
1,2,1,2,38,353.395446217027,0,0,0,0,0,1,0,0,0,,2.0,3.0,,,6.0,7.0,,1.0,2.0,,4.0,,,,
1,1,0,1,60,192.265465869145,1,0,0,0,1,0,0,1,0,1.0,2.0,,,,,7.0,,1.0,2.0,3.0,4.0,,,,
0,3,0,1,62,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,,,,,,
0,2,1,2,42,67.5442185508479,1,0,0,0,1,0,0,0,0,,2.0,,,,,,,,,,,5.0,,,
0,2,0,1,36,192.265465869145,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,,,,,,,7.0,
1,3,0,1,57,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,2.0,,4.0,5.0,,,
0,2,1,1,65,67.5442185508479,1,0,0,0,0,0,0,1,0,,2.0,,,,6.0,,,,2.0,,,5.0,,,
1,2,0,2,54,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,,,,,,
0,3,0,2,57,323.675,0,0,0,0,0,0,0,0,0,,,,,,,7.0,8.0,1.0,,,4.0,5.0,,,
1,3,0,1,41,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,6.0,,
0,2,0,1,53,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,,,,,,
0,2,0,2,47,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,3.0,4.0,,,,
1,2,0,1,59,323.675,1,0,1,0,1,0,0,0,0,,,,,,,,8.0,,2.0,,,5.0,6.0,,
0,1,0,1,57,323.675,0,0,0,0,0,0,0,0,0,,2.0,,4.0,,,7.0,,1.0,2.0,,,,6.0,7.0,
1,2,0,1,63,323.675,0,0,0,0,0,0,0,0,0,1.0,,3.0,4.0,5.0,,,,1.0,,3.0,4.0,,,7.0,8.0
0,3,0,2,41,353.395446217027,0,0,0,0,0,0,1,1,0,1.0,2.0,,,5.0,,,,1.0,2.0,3.0,4.0,5.0,6.0,,
1,2,0,2,40,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,2.0,3.0,,,,,
0,3,0,2,49,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,2.0,3.0,4.0,,6.0,7.0,
0,3,1,1,28,90.4739583333333,1,1,1,1,1,1,1,1,0,,2.0,,,,,,,,,,,,,7.0,
1,2,0,1,53,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,3.0,4.0,5.0,,,
1,3,0,1,58,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,5.0,6.0,,
1,2,0,1,69,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,,,,
0,1,0,2,41,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,3.0,,,6.0,,
0,3,0,1,46,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,5.0,,,
1,2,0,1,43,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,5.0,,7.0,
1,3,0,1,50,67.5442185508479,1,0,0,1,0,0,0,0,0,,,3.0,,5.0,,,,1.0,,3.0,,5.0,,,
0,1,0,1,45,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,2.0,,4.0,5.0,,,
1,2,0,2,51,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,,,,,,2.0,,,,,,
0,2,0,1,70,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,7.0,,1.0,,,4.0,5.0,,,
0,2,0,2,35,90.4739583333333,1,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,2.0,,,,,,
1,2,1,1,45,184.06779661017,1,0,0,0,0,0,0,0,0,,2.0,,,5.0,,7.0,,,2.0,,,,,,
1,2,0,2,52,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,5.0,,,
0,2,0,2,32,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,,,5.0,,,
1,2,1,1,40,184.06779661017,1,1,1,0,0,0,1,0,0,,2.0,,4.0,,,,,,,,,5.0,,,
1,2,0,2,55,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,,,,,,2.0,,4.0,5.0,,7.0,
1,2,0,2,50,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,5.0,6.0,,,1.0,2.0,,,5.0,,,
1,2,1,1,50,353.395446217027,1,1,0,0,0,1,0,1,0,,,,4.0,,,7.0,,1.0,2.0,3.0,4.0,5.0,6.0,,
0,3,1,1,33,67.5442185508479,1,1,0,0,0,0,0,0,0,,,,,,6.0,7.0,,,2.0,,4.0,5.0,,,
0,2,0,2,36,184.06779661017,1,0,0,0,1,0,0,1,0,1.0,2.0,3.0,,5.0,,7.0,,1.0,2.0,3.0,,,,,
0,2,0,1,56,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,,,4.0,5.0,,,
1,2,0,2,40,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,4.0,,6.0,,8.0
1,2,0,1,56,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,7.0,,1.0,2.0,,4.0,5.0,,,
0,2,0,1,32,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,3.0,,5.0,,7.0,
1,3,0,1,37,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,5.0,,,
0,2,0,2,48,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,4.0,5.0,6.0,,,1.0,,3.0,,5.0,6.0,7.0,
0,3,0,1,55,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,2.0,,,,,,
0,2,1,2,43,323.675,0,1,1,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,5.0,6.0,,
0,2,0,1,30,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,7.0,,,2.0,3.0,4.0,5.0,6.0,,
1,2,0,2,64,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,,,,,,2.0,,4.0,,,7.0,
1,2,0,2,48,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,5.0,,,
1,2,0,2,45,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,2.0,,4.0,5.0,,7.0,
1,2,0,1,60,323.675,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,,,5.0,,,
1,2,0,2,47,353.395446217027,1,0,0,0,0,0,0,0,0,,2.0,3.0,,,,7.0,,1.0,,3.0,,,6.0,,
0,3,0,2,46,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,,,,5.0,,,,,,,,5.0,,,
0,3,0,1,44,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,6.0,7.0,,,,,4.0,,,,
1,2,0,1,54,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,6.0,,,1.0,,,4.0,5.0,,,8.0
0,2,0,1,40,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,,,5.0,6.0,,
0,1,0,1,58,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,,,4.0,,,,
0,1,0,1,25,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,,,7.0,,1.0,2.0,,4.0,,6.0,,
1,2,0,1,58,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,7.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,
0,1,0,1,68,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,,,,5.0,,,,,,3.0,,5.0,,,
1,2,0,2,26,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,2.0,3.0,4.0,,,7.0,
1,3,0,1,48,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,6.0,,8.0
0,2,0,1,55,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,,,4.0,,,,
0,2,0,2,40,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,4.0,5.0,,7.0,,,2.0,3.0,4.0,,,7.0,
0,2,0,1,49,192.265465869145,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,,,7.0,
1,1,0,1,36,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,,,,,,,3.0,,,,,
1,2,1,1,59,323.675,1,0,0,0,0,1,0,1,0,1.0,2.0,,4.0,5.0,,,,1.0,2.0,3.0,,5.0,,7.0,
0,2,0,1,40,132.118144014007,0,0,0,0,0,0,0,0,0,2.0,1.0,4.0,5.0,,,,,1.0,2.0,4.0,5.0,,,,
0,3,0,2,53,252.000000000001,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,1.0,,,,,,,
0,1,0,2,28,257.21052631579,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,8.0,,,,,,,
0,3,0,2,25,6.00268762731499,0,0,0,0,1,0,0,0,0,7.0,5.0,2.0,6.0,3.0,,,,8.0,6.0,3.0,4.0,,,,
0,2,0,2,33,210.999999999998,0,0,0,0,0,0,0,0,0,1.0,7.0,,,,,,,8.0,2.0,,,,,,
0,3,0,1,35,53.5027281037166,0,0,0,0,0,0,0,0,0,4.0,2.0,1.0,,,,,,8.0,3.0,6.0,1.0,7.0,4.0,5.0,2.0
0,3,0,1,50,53.5027281037166,0,0,0,0,0,0,0,0,0,1.0,6.0,5.0,,,,,,7.0,,,,,,,
0,2,0,1,58,53.5027281037166,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,5.0,,,,,,,
0,3,0,2,53,210.999999999998,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,3.0,2.0,,,,,,
0,2,0,2,21,431.625000000001,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,,,,,,3.0,2.0,,,,,,
0,3,0,1,36,53.5027281037166,0,0,0,0,0,0,0,0,0,2.0,4.0,,,,,,,4.0,,,,,,,
0,2,0,1,28,90.4739583333333,0,0,0,0,0,0,0,0,0,3.0,,,,,,,,1.0,,,,,,,
0,2,0,1,58,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,8.0,,,,,,,
0,2,0,1,20,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,8.0,,,,,,,
0,2,1,2,38,90.4739583333333,0,0,0,1,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,3,0,1,31,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,2.0,,,,,,,
0,1,1,1,46,353.395446217027,1,0,0,0,0,1,1,1,0,6.0,3.0,2.0,7.0,5.0,,,,7.0,2.0,,,,,,
0,2,0,2,52,192.265465869145,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,4.0,2.0,,,,,,
0,2,0,1,38,323.675,1,0,1,0,1,1,0,0,0,2.0,1.0,,,,,,,2.0,,,,,,,
0,3,0,1,40,174.687499999999,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,3.0,,,,,,,
0,2,0,1,33,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,6.0,,,,,,,2.0,1.0,,,,,,
0,3,0,1,67,184.06779661017,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,8.0,,,,,,,
0,2,0,2,29,132.118144014007,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,7.0,,,,,,,
0,2,0,2,45,132.118144014007,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,3.0,2.0,,,,,,
0,3,0,2,56,67.5442185508479,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,4.0,3.0,,,,,,
0,2,0,1,30,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,3.0,2.0,,,,,,
0,2,0,2,59,353.395446217027,1,0,0,0,0,0,0,1,0,5.0,2.0,,,,,,,1.0,,,,,,,
